Signature,Block Time,Human Time,Action,From,Token1,Amount1,TokenDecimals1,Token2,Amount2,TokenDecimals2,Value,Programs,Token1Multiplier,Token2Multiplier
231hiNDUbtwdZqXQPJ6PoKovRw9zrcTBQP9rE9DFHMWn6uPdC1p2Kf3VUim4yQJoduGe9rwYWgEGWNi9xcS7yQya,1782757566,2026-06-29T18:26:06.000Z,ACTIVITY_TOKEN_SWAP,DzXhgr41af47wvUH3xbCo5iFJTzgCrutMpansx3v4G3K,6VdVk3ngmTDBrZDgHCWE3U1VmKFmFTh5mnN43LJQeE9U,2000000000,9,So11111111111111111111111111111111111111112,920932,9,0.06947,proVF4pMXVaYqmy4NjniPh4pqKNfMmsihgd4wdkCX3u||whirLbMiicVdio4qvUfM5KAg6Ct8VwpYzGff3uctyCc|Eo7WjKq67rjJQSZxS6z3YkapzY3eMj6Xy8X5EQVn5UaB|24Uqj9JCLxUeoC3hGfh5W3s9FM9uCHDS2SG3LYwBpyTi|CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK,1.0,1.0
5uW76y9a3BMnFAPz6jSZaCjaDgnxJVcGgsRg8xQvmzQDo39bX9VbMdkYQjnf21dFugVnxGm9GF2cdD58Vah1CvtG,1782757566,2026-06-29T18:26:06.000Z,ACTIVITY_TOKEN_SWAP,EjNhy5U6NAQrFoM2NmkdkF84sNdG4wzb3zyiYrqBAJPS,6VdVk3ngmTDBrZDgHCWE3U1VmKFmFTh5mnN43LJQeE9U,2000000000,9,So11111111111111111111111111111111111111112,922374,9,0.06958,proVF4pMXVaYqmy4NjniPh4pqKNfMmsihgd4wdkCX3u||whirLbMiicVdio4qvUfM5KAg6Ct8VwpYzGff3uctyCc|Eo7WjKq67rjJQSZxS6z3YkapzY3eMj6Xy8X5EQVn5UaB|24Uqj9JCLxUeoC3hGfh5W3s9FM9uCHDS2SG3LYwBpyTi|CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK,1.0,1.0
FLaQN3Xwe8Bp53KyMFuVx2gKgDDD61cL4Vtu7qsiTnWoAroaNf9zeBANqZR6g6gCxs6xrXxoz8yE3NfpdnBYDUW,1782757566,2026-06-29T18:26:06.000Z,ACTIVITY_TOKEN_SWAP,C5zGD8YkVnWMggK4JuC7vmr6d5wXh1MhC8Lc3jURaBCC,6VdVk3ngmTDBrZDgHCWE3U1VmKFmFTh5mnN43LJQeE9U,2000000000,9,So11111111111111111111111111111111111111112,919055,9,0.06941,proVF4pMXVaYqmy4NjniPh4pqKNfMmsihgd4wdkCX3u||whirLbMiicVdio4qvUfM5KAg6Ct8VwpYzGff3uctyCc|Eo7WjKq67rjJQSZxS6z3YkapzY3eMj6Xy8X5EQVn5UaB|24Uqj9JCLxUeoC3hGfh5W3s9FM9uCHDS2SG3LYwBpyTi|CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK,1.0,1.0
Gra5zRHiXCST2v7JhSnyNnDiKkhKorxmfhVP8jVxiEjSSpdKkAWefAQ4ckccrYoo7wXZ4MTS6DRgyg4VYyGzqtV,1782757566,2026-06-29T18:26:06.000Z,ACTIVITY_TOKEN_SWAP,5SQGfFKcBsdfdqjSmHiSzxLv2xBrVj2ot8E3agQ4gLAA,6VdVk3ngmTDBrZDgHCWE3U1VmKFmFTh5mnN43LJQeE9U,2000000000,9,So11111111111111111111111111111111111111112,917847,9,0.06932,proVF4pMXVaYqmy4NjniPh4pqKNfMmsihgd4wdkCX3u||whirLbMiicVdio4qvUfM5KAg6Ct8VwpYzGff3uctyCc|CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK|Eo7WjKq67rjJQSZxS6z3YkapzY3eMj6Xy8X5EQVn5UaB|24Uqj9JCLxUeoC3hGfh5W3s9FM9uCHDS2SG3LYwBpyTi,1.0,1.0
2dAcmGzT3xqdQGrkTQ7mNHX7cZWCDGdartywjh2HFASZrkRA4JaY8YnuPBKsH5hY7HWwJs6h2hFWdNSDXrpgm2ks,1782757566,2026-06-29T18:26:06.000Z,ACTIVITY_TOKEN_SWAP,EFLEAkJfCL5dZMsSTAnaaHSnkbo1fwGJcmh1ucTLx98V,6VdVk3ngmTDBrZDgHCWE3U1VmKFmFTh5mnN43LJQeE9U,2000000000,9,So11111111111111111111111111111111111111112,919096,9,0.06941,proVF4pMXVaYqmy4NjniPh4pqKNfMmsihgd4wdkCX3u||whirLbMiicVdio4qvUfM5KAg6Ct8VwpYzGff3uctyCc|CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK|Eo7WjKq67rjJQSZxS6z3YkapzY3eMj6Xy8X5EQVn5UaB|24Uqj9JCLxUeoC3hGfh5W3s9FM9uCHDS2SG3LYwBpyTi,1.0,1.0
61jDzZRMvZ1xrH5iHkjWJasdtCJybkegyFYLUKS36mx8d1ZDzxsX9gGZJNTrfBDjY3MnruEDKaLDyNNix24RDqQM,1782757566,2026-06-29T18:26:06.000Z,ACTIVITY_TOKEN_SWAP,BwjfpD1gWqcxSa1kBuvG6oNGdqV2ZxGneqQERRddGM2x,6VdVk3ngmTDBrZDgHCWE3U1VmKFmFTh5mnN43LJQeE9U,2000000000,9,So11111111111111111111111111111111111111112,920321,9,0.0695,proVF4pMXVaYqmy4NjniPh4pqKNfMmsihgd4wdkCX3u||whirLbMiicVdio4qvUfM5KAg6Ct8VwpYzGff3uctyCc|QuaNtZsgYRe5Z9Bk4LZ4cTD9tbkVoyCNf1R2BN9bBDv|Eo7WjKq67rjJQSZxS6z3YkapzY3eMj6Xy8X5EQVn5UaB|24Uqj9JCLxUeoC3hGfh5W3s9FM9uCHDS2SG3LYwBpyTi|CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK,1.0,1.0
4WiNMipoBmGWqoCSgd4hFkGhqkPdtukCmqJbgmpA4Xo8FXLB7FUEcjsqCNEmWJFFHbwBAcXzdZZvdXQtiJ4FpYkG,1782757566,2026-06-29T18:26:06.000Z,ACTIVITY_TOKEN_SWAP,8V4KeKVRBGw8oKEZKeFCbU1yFVJnn3zPKVZ7pWzm7rGv,6VdVk3ngmTDBrZDgHCWE3U1VmKFmFTh5mnN43LJQeE9U,2000000000,9,So11111111111111111111111111111111111111112,925662,9,0.06991,proVF4pMXVaYqmy4NjniPh4pqKNfMmsihgd4wdkCX3u||whirLbMiicVdio4qvUfM5KAg6Ct8VwpYzGff3uctyCc|QuaNtZsgYRe5Z9Bk4LZ4cTD9tbkVoyCNf1R2BN9bBDv|Eo7WjKq67rjJQSZxS6z3YkapzY3eMj6Xy8X5EQVn5UaB|24Uqj9JCLxUeoC3hGfh5W3s9FM9uCHDS2SG3LYwBpyTi,1.0,1.0
wXdZMpXtq66BCN2hZ4ndFt5etVafDxGC2zYkvb4xhTKcrprSJ5jUFTnNbdCiqtc8qx1PsN78RookJQiErF2yne9,1782757566,2026-06-29T18:26:06.000Z,ACTIVITY_TOKEN_SWAP,D8ECS9fcoM7DKZZC6jB1EyNGxPhPxi5hULcUTgzPvy17,6VdVk3ngmTDBrZDgHCWE3U1VmKFmFTh5mnN43LJQeE9U,2000000000,9,So11111111111111111111111111111111111111112,928958,9,0.07015,proVF4pMXVaYqmy4NjniPh4pqKNfMmsihgd4wdkCX3u||whirLbMiicVdio4qvUfM5KAg6Ct8VwpYzGff3uctyCc|Eo7WjKq67rjJQSZxS6z3YkapzY3eMj6Xy8X5EQVn5UaB|24Uqj9JCLxUeoC3hGfh5W3s9FM9uCHDS2SG3LYwBpyTi,1.0,1.0
67JeboYfFu2irN2E144G3gN8fzCTJbPvXQ54ck2RTEaR5tMBq6Nax7JRhBFM5rpogp6d29aE8SNrEscgJdeZQgUo,1782757566,2026-06-29T18:26:06.000Z,ACTIVITY_TOKEN_SWAP,21jxFK44pimSf1LxykSkDpfCUKk3K7qHBDDvxJRNZbqd,6VdVk3ngmTDBrZDgHCWE3U1VmKFmFTh5mnN43LJQeE9U,2000000000,9,So11111111111111111111111111111111111111112,918805,9,0.06939,T1TANpTeScyeqVzzgNViGDNrkQ6qHz9KrSBS4aNXvGT||whirLbMiicVdio4qvUfM5KAg6Ct8VwpYzGff3uctyCc|goonuddtQRrWqqn5nFyczVKaie28f3kDkHWkHtURSLE|LBUZKhRxPF3XUpBCjp4YzTKgLccjZhTSDM9YuVaPwxo,1.0,1.0
2guZPYz2dgzCdqMkSMwXhWN8FG5F2AWRp1v7yPLghaKdfe8c2vjUPhLCeHW2MBnFz8EUcVeJXJVnugJAY1Upmyc7,1782757566,2026-06-29T18:26:06.000Z,ACTIVITY_TOKEN_SWAP,EV2CmktKUzyuLYnUJMWQX7Q3d32zcxuepzuCsLp7NtLP,6VdVk3ngmTDBrZDgHCWE3U1VmKFmFTh5mnN43LJQeE9U,2000000000,9,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,70057,6,0.07006,T1TANpTeScyeqVzzgNViGDNrkQ6qHz9KrSBS4aNXvGT||whirLbMiicVdio4qvUfM5KAg6Ct8VwpYzGff3uctyCc,1.0,1.0
3GVQqRfqf9F9V1tC6Nesr9DVZFkQYLhFKukA5JSYXHLWsUodqFx9EY7iiytmytjWRSizUjEWQUsmAputHsbkpt5r,1782757566,2026-06-29T18:26:06.000Z,ACTIVITY_TOKEN_SWAP,6nm2kvDYQAbivnz8v8KDdrtx7HptjTnZ1VnmuUXL8Axd,6VdVk3ngmTDBrZDgHCWE3U1VmKFmFTh5mnN43LJQeE9U,2000000000,9,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,70065,6,0.07007,T1TANpTeScyeqVzzgNViGDNrkQ6qHz9KrSBS4aNXvGT||whirLbMiicVdio4qvUfM5KAg6Ct8VwpYzGff3uctyCc,1.0,1.0
58ZbezrnWK76Gk4mc7pvn1GgNtpKadKPhnKCS29zZ2NhdZLkmsYhyDy4rDfSnddHJrviT7ZWZaphh9UBbiNRoFv3,1782757565,2026-06-29T18:26:05.000Z,ACTIVITY_TOKEN_SWAP,74y6Vkau564UfeKLsJWDWPjgDwQMU3TW9tq4kJCaozAT,6VdVk3ngmTDBrZDgHCWE3U1VmKFmFTh5mnN43LJQeE9U,2000000000,9,So11111111111111111111111111111111111111112,926897,9,0.06996,proVF4pMXVaYqmy4NjniPh4pqKNfMmsihgd4wdkCX3u||whirLbMiicVdio4qvUfM5KAg6Ct8VwpYzGff3uctyCc|CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK|Eo7WjKq67rjJQSZxS6z3YkapzY3eMj6Xy8X5EQVn5UaB|24Uqj9JCLxUeoC3hGfh5W3s9FM9uCHDS2SG3LYwBpyTi,1.0,1.0
4QVZh5V7hjWnayvnhex4HWoYdXbnxSTUBN1Zhr3FWxdzyQAaSDPCWsnPDTk5WTiGXVZDrzxkKqPspvpsN3crKw43,1782757565,2026-06-29T18:26:05.000Z,ACTIVITY_TOKEN_SWAP,BdJBBUjDH4VkK4bB2Sm6cAokVx99z6AY5b1tnHhSWRs,6VdVk3ngmTDBrZDgHCWE3U1VmKFmFTh5mnN43LJQeE9U,2000000000,9,So11111111111111111111111111111111111111112,927374,9,0.06999,proVF4pMXVaYqmy4NjniPh4pqKNfMmsihgd4wdkCX3u||whirLbMiicVdio4qvUfM5KAg6Ct8VwpYzGff3uctyCc|REALQqNEomY6cQGZJUGwywTBD2UmDT32rZcNnfxQ5N2|Eo7WjKq67rjJQSZxS6z3YkapzY3eMj6Xy8X5EQVn5UaB|24Uqj9JCLxUeoC3hGfh5W3s9FM9uCHDS2SG3LYwBpyTi|QuaNtZsgYRe5Z9Bk4LZ4cTD9tbkVoyCNf1R2BN9bBDv,1.0,1.0
5KuvitED7KGCDXFoBdvjSeGjwoVVNRx3hy11oEiGtjp2DiAmzEQiaWgxtpsqRbvexgjroUxqTz1gPuvTUG6XjwCY,1782757565,2026-06-29T18:26:05.000Z,ACTIVITY_TOKEN_SWAP,D4jHg9prcXq4bhcnsyuK6LHaQh3zDGttEvuAozBsfLUf,6VdVk3ngmTDBrZDgHCWE3U1VmKFmFTh5mnN43LJQeE9U,2000000000,9,So11111111111111111111111111111111111111112,926176,9,0.0699,proVF4pMXVaYqmy4NjniPh4pqKNfMmsihgd4wdkCX3u||whirLbMiicVdio4qvUfM5KAg6Ct8VwpYzGff3uctyCc|riptK81hDxhe5pW5jSzSM9iRA8azgEgLJ4dXkPtBS7j|Eo7WjKq67rjJQSZxS6z3YkapzY3eMj6Xy8X5EQVn5UaB|24Uqj9JCLxUeoC3hGfh5W3s9FM9uCHDS2SG3LYwBpyTi,1.0,1.0
3S3fn2W181oi4aTPThw1qRKKG8RvEiHzAKTrTsH6ZXWEZPnw9bTtTeu9rp28mRPDsrFEDBduofCWEgq4LYcFYF1z,1782757564,2026-06-29T18:26:04.000Z,ACTIVITY_TOKEN_SWAP,5gXUechgU14SbAqqH6JbpKN3VGmD8GBbqB2vdFRpBQ4p,6VdVk3ngmTDBrZDgHCWE3U1VmKFmFTh5mnN43LJQeE9U,2000000000,9,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,70095,6,0.0701,T1TANpTeScyeqVzzgNViGDNrkQ6qHz9KrSBS4aNXvGT||whirLbMiicVdio4qvUfM5KAg6Ct8VwpYzGff3uctyCc,1.0,1.0
5rPwxPtJKaZGmo34L5aNmRojkGQQpub3ssfi6rAFfnMPb3mE8TV7HMeZViAjJZsX8ADwvphd77Gm5DGCwuaUKqrC,1782757564,2026-06-29T18:26:04.000Z,ACTIVITY_TOKEN_SWAP,2vcTL97SsJqL4gj9SBst84mcLiE43ZQoN5iKmq7jaBv3,6VdVk3ngmTDBrZDgHCWE3U1VmKFmFTh5mnN43LJQeE9U,2000000000,9,So11111111111111111111111111111111111111112,927503,9,0.06994,proVF4pMXVaYqmy4NjniPh4pqKNfMmsihgd4wdkCX3u||whirLbMiicVdio4qvUfM5KAg6Ct8VwpYzGff3uctyCc|QuaNtZsgYRe5Z9Bk4LZ4cTD9tbkVoyCNf1R2BN9bBDv|Eo7WjKq67rjJQSZxS6z3YkapzY3eMj6Xy8X5EQVn5UaB|24Uqj9JCLxUeoC3hGfh5W3s9FM9uCHDS2SG3LYwBpyTi,1.0,1.0
63o8R5AjQXvukd7q25Yq5y67uCnTvnK4dynAyeNQMu3RiKjiJyr3caTcDu1pJ41xHJsw9ke1Y4eN6SgxDmg2VCCt,1782757564,2026-06-29T18:26:04.000Z,ACTIVITY_TOKEN_SWAP,C4895rvhQvic9ApWe8VjhrT4zmnq4FxnisvBPvJtTwTG,6VdVk3ngmTDBrZDgHCWE3U1VmKFmFTh5mnN43LJQeE9U,2000000000,9,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,70109,6,0.07011,T1TANpTeScyeqVzzgNViGDNrkQ6qHz9KrSBS4aNXvGT||whirLbMiicVdio4qvUfM5KAg6Ct8VwpYzGff3uctyCc,1.0,1.0
3izUpWRf56b5WHeFVUfZrJ5bxkjCRhdN8pFjjgZddCfsGx92ZrE4FPWhqX2UhfXHJUMHRiTZTtZwhxJeCLcotMrc,1782757564,2026-06-29T18:26:04.000Z,ACTIVITY_TOKEN_SWAP,Atq9Pq3gwmxhYseXctZfVgYtsAGpzebKixiSPFydPG6h,6VdVk3ngmTDBrZDgHCWE3U1VmKFmFTh5mnN43LJQeE9U,2000000000,9,So11111111111111111111111111111111111111112,929479,9,0.07012,proVF4pMXVaYqmy4NjniPh4pqKNfMmsihgd4wdkCX3u||whirLbMiicVdio4qvUfM5KAg6Ct8VwpYzGff3uctyCc|Eo7WjKq67rjJQSZxS6z3YkapzY3eMj6Xy8X5EQVn5UaB|24Uqj9JCLxUeoC3hGfh5W3s9FM9uCHDS2SG3LYwBpyTi|CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK,1.0,1.0
2QBxh3piv3s4V6Px9WMnufYFnU3aGoXhvwgznKuwauZxe24WPvmanDW9bz8TjMPzC8UyahzspDcjRP3nCZ4Pyka9,1782757564,2026-06-29T18:26:04.000Z,ACTIVITY_TOKEN_SWAP,7Am1Lpk9gPo4xmCr51iRkBviv2fHcz5VgNbhXZLzRWqJ,6VdVk3ngmTDBrZDgHCWE3U1VmKFmFTh5mnN43LJQeE9U,2000000000,9,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,70124,6,0.07012,T1TANpTeScyeqVzzgNViGDNrkQ6qHz9KrSBS4aNXvGT||whirLbMiicVdio4qvUfM5KAg6Ct8VwpYzGff3uctyCc,1.0,1.0
4z1smYAtKnMvQ2UJMmCvaLhb7tnAGjkfbstibGngQFEFUMkMhVde73uz4WjdEtUpsbii7i2buu3MKNNsM15iXgyb,1782757564,2026-06-29T18:26:04.000Z,ACTIVITY_TOKEN_SWAP,6bx1tGPxs5tDP4jiSchqHtegRLB2ktxx4CQwpzxbN1VF,6VdVk3ngmTDBrZDgHCWE3U1VmKFmFTh5mnN43LJQeE9U,2000000000,9,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,70132,6,0.07013,T1TANpTeScyeqVzzgNViGDNrkQ6qHz9KrSBS4aNXvGT||whirLbMiicVdio4qvUfM5KAg6Ct8VwpYzGff3uctyCc,1.0,1.0
EPCBF5FnwbjXUfqrCz4kpWUhdX7SChcRBagri9s1by5sgNhu6qGBYHHBQHQh6cxobimA2zPQh6gW44zrGFW42Rr,1782757564,2026-06-29T18:26:04.000Z,ACTIVITY_TOKEN_SWAP,BjGr9G4Hon8WZx9US1wxqHVDTYeez6eDB2Xs8bmEyitn,6VdVk3ngmTDBrZDgHCWE3U1VmKFmFTh5mnN43LJQeE9U,2000000000,9,So11111111111111111111111111111111111111112,930315,9,0.07018,proVF4pMXVaYqmy4NjniPh4pqKNfMmsihgd4wdkCX3u||whirLbMiicVdio4qvUfM5KAg6Ct8VwpYzGff3uctyCc|Eo7WjKq67rjJQSZxS6z3YkapzY3eMj6Xy8X5EQVn5UaB|24Uqj9JCLxUeoC3hGfh5W3s9FM9uCHDS2SG3LYwBpyTi|CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK,1.0,1.0
4rPoiCCgbygg5VUNUEgsZaVK54uQV85kQKtngKb9qj6GR4nYVvuPHXHkAtQYgjhwBxq1ZSni9Muk5gZWHmt71eCH,1782757564,2026-06-29T18:26:04.000Z,ACTIVITY_TOKEN_SWAP,2c6c5DmJmqS4pdep1SVMLqeMrYJbmP8EDZcHkA428iyx,6VdVk3ngmTDBrZDgHCWE3U1VmKFmFTh5mnN43LJQeE9U,2000000000,9,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,70147,6,0.07015,T1TANpTeScyeqVzzgNViGDNrkQ6qHz9KrSBS4aNXvGT||whirLbMiicVdio4qvUfM5KAg6Ct8VwpYzGff3uctyCc,1.0,1.0
4Kjpre6bpqyDWC2WTxhzwYF41wp2jq9xXW8hX5kSwjooCPvQhncfAfK75iGXFsuHTgqkYtHm8AMYWKtXkb7yuzf6,1782757564,2026-06-29T18:26:04.000Z,ACTIVITY_TOKEN_SWAP,9q5XYthWF29j4CAitQNwYxduMQ9sdsv6GtevWnzTgeGP,6VdVk3ngmTDBrZDgHCWE3U1VmKFmFTh5mnN43LJQeE9U,2000000000,9,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,70154,6,0.07015,T1TANpTeScyeqVzzgNViGDNrkQ6qHz9KrSBS4aNXvGT||whirLbMiicVdio4qvUfM5KAg6Ct8VwpYzGff3uctyCc,1.0,1.0
2gK3VYgvzq4DzCr3ztFEh71ifoZKfJBbPZN7U2i7iaAaCoW29bffsaWa4reGf3BXey9gWBSFR15EX9HQ2cs19Mim,1782757563,2026-06-29T18:26:03.000Z,ACTIVITY_TOKEN_SWAP,2irvfzCek1U3w8wsgm9wnAL9bikLoAvFzZBU82DUx3hc,6VdVk3ngmTDBrZDgHCWE3U1VmKFmFTh5mnN43LJQeE9U,2000000000,9,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,70162,6,0.07016,T1TANpTeScyeqVzzgNViGDNrkQ6qHz9KrSBS4aNXvGT||whirLbMiicVdio4qvUfM5KAg6Ct8VwpYzGff3uctyCc,1.0,1.0
EwzQBYFxXHaXnET888Cesyf8gb56KrAtw84bDaJHgWUMsVCpQdevFFbCxoEbJH4SgKXJD41RnUWij1PMExBmNT9,1782757563,2026-06-29T18:26:03.000Z,ACTIVITY_TOKEN_SWAP,2v7LwseCkJCygzzykz5di7mRPv32XsYisHNECZTMiFgY,6VdVk3ngmTDBrZDgHCWE3U1VmKFmFTh5mnN43LJQeE9U,2000000000,9,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,70169,6,0.07017,T1TANpTeScyeqVzzgNViGDNrkQ6qHz9KrSBS4aNXvGT||whirLbMiicVdio4qvUfM5KAg6Ct8VwpYzGff3uctyCc,1.0,1.0
5fGpvJRa6axeYsfSsJ7uTBrYvURDsy5sMn4JRa5tfC77yeP9kHW1E5Mn38BRMA94LbbzQmxu4tCk1UhFK77LM3f,1782757563,2026-06-29T18:26:03.000Z,ACTIVITY_TOKEN_SWAP,FgtLSLUsnHf5pEHhaBRtAv9EwdhQisBQZDyg6MkvKV2y,6VdVk3ngmTDBrZDgHCWE3U1VmKFmFTh5mnN43LJQeE9U,2000000000,9,So11111111111111111111111111111111111111112,931938,9,0.07019,proVF4pMXVaYqmy4NjniPh4pqKNfMmsihgd4wdkCX3u||whirLbMiicVdio4qvUfM5KAg6Ct8VwpYzGff3uctyCc|CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK,1.0,1.0
3YfbMn2gJFJuaFzeL6G4rJsGgmRzDaFxKi9YvZ23EGcxnGHNP9tozkzLuhoS5QNjjCAni4v76VuRQPztbVDcG7AQ,1782757563,2026-06-29T18:26:03.000Z,ACTIVITY_TOKEN_SWAP,CMhs6VTi1gUBJGSb2fH9Qj4zkMHCuScncyTFWPQpvBB4,6VdVk3ngmTDBrZDgHCWE3U1VmKFmFTh5mnN43LJQeE9U,2000000000,9,So11111111111111111111111111111111111111112,931879,9,0.07018,proVF4pMXVaYqmy4NjniPh4pqKNfMmsihgd4wdkCX3u||whirLbMiicVdio4qvUfM5KAg6Ct8VwpYzGff3uctyCc,1.0,1.0
66mN1b5mpF3svEahneBjoySR4KznhgkfgZLYsV76wu4wnyop5L4tXtEQcLTzWnSVoBqLtBexF6EF2Qn4L1Mj2zAz,1782757563,2026-06-29T18:26:03.000Z,ACTIVITY_TOKEN_SWAP,HNLV2RcnWwZ2vYdQrSJVpDcV6NMuzTwj6rf1qoEAWxvn,6VdVk3ngmTDBrZDgHCWE3U1VmKFmFTh5mnN43LJQeE9U,2000000000,9,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,70192,6,0.07019,T1TANpTeScyeqVzzgNViGDNrkQ6qHz9KrSBS4aNXvGT||whirLbMiicVdio4qvUfM5KAg6Ct8VwpYzGff3uctyCc,1.0,1.0
2dL4JYNCgX8ysc8pLXZaCEebphkru4XekyYp9M7z6v8DHxUrfNEgeLq72cWwE5EcSyzAic7tzrBaMuTqoPEVDtH1,1782757563,2026-06-29T18:26:03.000Z,ACTIVITY_TOKEN_SWAP,Bup2tc4b75PaZdEj3VurSfwENPgibBv2asJWnKkHMx4z,6VdVk3ngmTDBrZDgHCWE3U1VmKFmFTh5mnN43LJQeE9U,2000000000,9,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,70199,6,0.0702,T1TANpTeScyeqVzzgNViGDNrkQ6qHz9KrSBS4aNXvGT||whirLbMiicVdio4qvUfM5KAg6Ct8VwpYzGff3uctyCc,1.0,1.0
5398nKQDa8sdUpfyMZs9QmPcTwJPW7vtT3VpNmMyJjB4jENv8DMvUe1yMtZQgKyysRCez9AtVmrBkmPJMcakWjiz,1782757563,2026-06-29T18:26:03.000Z,ACTIVITY_TOKEN_SWAP,7uDYCmneGF5DXpiqB5ruh4pzMjymoHJJnq4cK4pE8KCb,6VdVk3ngmTDBrZDgHCWE3U1VmKFmFTh5mnN43LJQeE9U,2000000000,9,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,70207,6,0.07021,T1TANpTeScyeqVzzgNViGDNrkQ6qHz9KrSBS4aNXvGT||whirLbMiicVdio4qvUfM5KAg6Ct8VwpYzGff3uctyCc,1.0,1.0
QsmAbQyj1DqVpZPF86kHc1fo8PRrnLzqxhAuYFEWnYv7CdyDk5sQURVa9XWi1KYC7UFp2k8dSws1A9U5qkgqFFN,1782757563,2026-06-29T18:26:03.000Z,ACTIVITY_TOKEN_SWAP,GXXnQNRx5sCzvHwdDuj25hirS642EwJTWjfV2f3TSDxE,6VdVk3ngmTDBrZDgHCWE3U1VmKFmFTh5mnN43LJQeE9U,2000000000,9,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,70214,6,0.07021,T1TANpTeScyeqVzzgNViGDNrkQ6qHz9KrSBS4aNXvGT||whirLbMiicVdio4qvUfM5KAg6Ct8VwpYzGff3uctyCc,1.0,1.0
ULJNn5vBT8V3gGnH21q8m893or3Ht4YAV5zfFHNECNyUG9HpVUp2geTG9FYmSR3YpREdLWyVXeQgEBCfpFDDWpn,1782757563,2026-06-29T18:26:03.000Z,ACTIVITY_TOKEN_SWAP,CNwKk7nL242r61Y26Qve6y27FBDKwqy5hPLqreZC4nG9,6VdVk3ngmTDBrZDgHCWE3U1VmKFmFTh5mnN43LJQeE9U,2000000000,9,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,70222,6,0.07022,T1TANpTeScyeqVzzgNViGDNrkQ6qHz9KrSBS4aNXvGT||whirLbMiicVdio4qvUfM5KAg6Ct8VwpYzGff3uctyCc,1.0,1.0
2SYnEuGpJhqL6rphPK6ZprRSmTfJTZey3DVtWZP9oDLoouBornsnfDd7ojqs96LybiYATTwhG1EmkcyJF8C4tu9T,1782757563,2026-06-29T18:26:03.000Z,ACTIVITY_TOKEN_SWAP,FFJhugsWBGyNwJr7sWyRKA7z1vFyWXTTwbgmFoqLkhzj,6VdVk3ngmTDBrZDgHCWE3U1VmKFmFTh5mnN43LJQeE9U,2000000000,9,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,70229,6,0.07023,T1TANpTeScyeqVzzgNViGDNrkQ6qHz9KrSBS4aNXvGT||whirLbMiicVdio4qvUfM5KAg6Ct8VwpYzGff3uctyCc,1.0,1.0
3qEaMbJo6doxwdhFtAXWDKE1BZGz5KjHMWMYQ7qpJKUqV5uDgfUkVExBNuxUGaF1fQ2MG55zPrpAJvxe2vRQXm9a,1782757563,2026-06-29T18:26:03.000Z,ACTIVITY_TOKEN_SWAP,iNXMPxq3HioduD3g6LHWrJ7XTLmgxdKmzfBSj1nDATE,6VdVk3ngmTDBrZDgHCWE3U1VmKFmFTh5mnN43LJQeE9U,594712,9,So11111111111111111111111111111111111111112,287,9,0.00002163,T1TANpTeScyeqVzzgNViGDNrkQ6qHz9KrSBS4aNXvGT||CPMMoo8L3F4NbTegBCKVNunggL7H1ZpdTHKxQB5qKP1C,1.0,1.0
